,Date,Price
245,2019-01-31,61.89
246,2019-01-30,61.65
247,2019-01-29,61.32
248,2019-01-28,59.93
249,2019-01-25,61.64
250,2019-01-24,61.09
251,2019-01-23,61.14
252,2019-01-22,61.5
253,2019-01-21,62.74
254,2019-01-18,62.7
255,2019-01-17,61.18
256,2019-01-16,61.32
257,2019-01-15,60.64
258,2019-01-14,58.99
