,Date,Price
199,2018-06-21,12511.91
200,2018-06-20,12695.16
201,2018-06-19,12677.97
202,2018-06-18,12834.11
203,2018-06-15,13010.55
204,2018-06-14,13107.1
205,2018-06-13,12890.58
206,2018-06-12,12842.3
207,2018-06-11,12842.91
208,2018-06-08,12766.55
209,2018-06-07,12811.05
210,2018-06-06,12830.07
211,2018-06-05,12787.13
212,2018-06-04,12770.75
213,2018-06-01,12724.27
214,2018-05-31,12604.89
215,2018-05-30,12783.76
216,2018-05-29,12666.51
217,2018-05-28,12863.46
218,2018-05-25,12938.01
219,2018-05-24,12855.09
220,2018-05-23,12976.84
221,2018-05-22,13169.92
222,2018-05-18,13077.72
223,2018-05-17,13114.61
224,2018-05-16,12996.33
225,2018-05-15,12970.04
226,2018-05-14,12977.71
227,2018-05-11,13001.24
228,2018-05-10,13022.87
229,2018-05-09,12943.06
230,2018-05-08,12912.21
231,2018-05-07,12948.14
232,2018-05-04,12819.6
233,2018-05-03,12690.15
234,2018-05-02,12802.25
235,2018-04-30,12612.11
236,2018-04-27,12580.87
237,2018-04-26,12500.47
238,2018-04-25,12422.3
239,2018-04-24,12550.82
240,2018-04-23,12572.39
241,2018-04-20,12540.5
242,2018-04-19,12567.42
243,2018-04-18,12590.83
244,2018-04-17,12585.57
245,2018-04-16,12391.41
246,2018-04-13,12442.4
247,2018-04-12,12415.01
248,2018-04-11,12293.97
249,2018-04-10,12397.32
250,2018-04-09,12261.75
251,2018-04-06,12241.27
252,2018-04-05,12305.19
253,2018-04-04,11957.9
254,2018-04-03,12002.45
255,2018-03-29,12096.73
256,2018-03-28,11940.71
257,2018-03-27,11970.83
258,2018-03-26,11787.26
259,2018-03-23,11886.31
260,2018-03-22,12100.08
261,2018-03-21,12309.15
262,2018-03-20,12307.33
263,2018-03-19,12217.02
264,2018-03-16,12389.58
265,2018-03-15,12345.56
266,2018-03-14,12237.74
267,2018-03-13,12221.03
268,2018-03-12,12418.39
269,2018-03-09,12346.68
270,2018-03-08,12355.57
271,2018-03-07,12245.36
272,2018-03-06,12113.87
273,2018-03-05,12090.87
274,2018-03-02,11913.71
275,2018-03-01,12190.94
276,2018-02-28,12435.85
277,2018-02-27,12490.73
278,2018-02-26,12527.04
279,2018-02-23,12483.79
280,2018-02-22,12461.91
281,2018-02-21,12470.49
282,2018-02-20,12487.9
283,2018-02-19,12385.6
284,2018-02-16,12451.96
285,2018-02-15,12346.17
286,2018-02-14,12339.16
287,2018-02-13,12196.5
288,2018-02-12,12282.77
289,2018-02-09,12107.48
290,2018-02-08,12260.29
291,2018-02-07,12590.43
292,2018-02-06,12392.66
293,2018-02-05,12687.49
294,2018-02-02,12785.16
295,2018-02-01,13003.9
296,2018-01-31,13189.48
297,2018-01-30,13197.71
298,2018-01-29,13324.48
299,2018-01-26,13340.17
300,2018-01-25,13298.36
301,2018-01-24,13414.74
302,2018-01-23,13559.6
303,2018-01-22,13463.69
304,2018-01-19,13434.45
305,2018-01-18,13281.43
306,2018-01-17,13183.96
307,2018-01-16,13246.33
308,2018-01-15,13200.51
309,2018-01-12,13245.03
310,2018-01-11,13202.9
311,2018-01-10,13281.34
312,2018-01-09,13385.59
313,2018-01-08,13367.78
314,2018-01-05,13319.64
315,2018-01-04,13167.89
316,2018-01-03,12978.21
317,2018-01-02,12871.39
318,2017-12-29,12917.64
319,2017-12-28,12979.94
320,2017-12-27,13070.02
321,2017-12-22,13072.79
322,2017-12-21,13109.74
323,2017-12-20,13069.17
324,2017-12-19,13215.79
325,2017-12-18,13312.3
326,2017-12-15,13103.56
327,2017-12-14,13068.08
328,2017-12-13,13125.64
329,2017-12-12,13183.53
330,2017-12-11,13123.65
331,2017-12-08,13153.7
332,2017-12-07,13045.15
333,2017-12-06,12998.85
334,2017-12-05,13048.54
335,2017-12-04,13058.55
336,2017-12-01,12861.49
337,2017-11-30,13023.98
338,2017-11-29,13061.87
339,2017-11-28,13059.53
340,2017-11-27,13000.2
341,2017-11-24,13059.84
342,2017-11-23,13008.55
343,2017-11-22,13015.04
344,2017-11-21,13167.54
345,2017-11-20,13058.66
346,2017-11-17,12993.73
347,2017-11-16,13047.22
348,2017-11-15,12976.37
349,2017-11-14,13033.48
350,2017-11-13,13074.42
351,2017-11-10,13127.47
352,2017-11-09,13182.56
353,2017-11-08,13382.42
354,2017-11-07,13379.27
355,2017-11-06,13468.79
356,2017-11-03,13478.86
357,2017-11-02,13440.93
358,2017-11-01,13465.51
359,2017-10-30,13229.57
360,2017-10-27,13217.54
361,2017-10-26,13133.28
362,2017-10-25,12953.41
363,2017-10-24,13013.19
364,2017-10-23,13003.14
365,2017-10-20,12991.28
366,2017-10-19,12990.1
367,2017-10-18,13043.03
368,2017-10-17,12995.06
369,2017-10-16,13003.7
370,2017-10-13,12991.87
371,2017-10-12,12982.89
372,2017-10-11,12970.68
373,2017-10-10,12949.25
374,2017-10-09,12976.4
375,2017-10-06,12955.94
376,2017-10-05,12968.05
377,2017-10-04,12970.52
378,2017-10-02,12902.65
379,2017-09-29,12828.86
380,2017-09-28,12704.65
381,2017-09-27,12657.41
382,2017-09-26,12605.2
383,2017-09-25,12594.81
384,2017-09-22,12592.35
385,2017-09-21,12600.03
386,2017-09-20,12569.17
387,2017-09-19,12561.79
388,2017-09-18,12559.39
389,2017-09-15,12518.81
390,2017-09-14,12540.45
391,2017-09-13,12553.57
392,2017-09-12,12524.77
393,2017-09-11,12475.24
394,2017-09-08,12303.98
395,2017-09-07,12296.63
396,2017-09-06,12214.54
397,2017-09-05,12123.71
398,2017-09-04,12102.21
399,2017-09-01,12142.64
400,2017-08-31,12055.84
401,2017-08-30,12002.47
402,2017-08-29,11945.88
403,2017-08-28,12123.47
404,2017-08-25,12167.94
405,2017-08-24,12180.83
406,2017-08-23,12174.3
407,2017-08-22,12229.34
408,2017-08-21,12065.99
409,2017-08-18,12165.19
410,2017-08-17,12203.46
411,2017-08-16,12263.86
412,2017-08-15,12177.04
413,2017-08-14,12165.12
414,2017-08-11,12014.06
415,2017-08-10,12014.3
416,2017-08-09,12154.0
417,2017-08-08,12292.05
418,2017-08-07,12257.17
419,2017-08-04,12297.72
420,2017-08-03,12154.72
421,2017-08-02,12181.48
422,2017-08-01,12251.29
423,2017-07-31,12118.25
424,2017-07-28,12162.7
425,2017-07-27,12212.04
426,2017-07-26,12305.11
427,2017-07-25,12264.31
428,2017-07-24,12208.95
429,2017-07-21,12240.06
430,2017-07-20,12447.25
431,2017-07-19,12452.05
432,2017-07-18,12430.39
433,2017-07-17,12587.16
434,2017-07-14,12631.72
435,2017-07-13,12641.33
436,2017-07-12,12626.58
437,2017-07-11,12437.02
438,2017-07-10,12445.92
439,2017-07-07,12388.68
440,2017-07-06,12381.25
441,2017-07-05,12453.68
442,2017-07-04,12437.13
443,2017-07-03,12475.31
444,2017-06-30,12325.12
445,2017-06-29,12416.19
446,2017-06-28,12647.27
447,2017-06-27,12671.02
448,2017-06-26,12770.83
449,2017-06-23,12733.41
450,2017-06-22,12794.0
451,2017-06-21,12774.26
452,2017-06-20,12814.79
453,2017-06-19,12888.95
454,2017-06-16,12752.73
455,2017-06-15,12691.81
456,2017-06-14,12805.95
457,2017-06-13,12764.98
458,2017-06-12,12690.44
459,2017-06-09,12815.72
460,2017-06-08,12713.58
461,2017-06-07,12672.49
462,2017-06-06,12690.12
463,2017-06-02,12822.94
464,2017-06-01,12664.92
465,2017-05-31,12615.06
466,2017-05-30,12598.68
467,2017-05-29,12628.95
468,2017-05-26,12602.18
469,2017-05-25,12621.72
470,2017-05-24,12642.87
471,2017-05-23,12659.15
472,2017-05-22,12619.46
473,2017-05-19,12638.69
474,2017-05-18,12590.06
475,2017-05-17,12631.61
476,2017-05-16,12804.53
477,2017-05-15,12807.04
478,2017-05-12,12770.41
479,2017-05-11,12711.06
480,2017-05-10,12757.46
481,2017-05-09,12749.12
482,2017-05-08,12694.55
483,2017-05-05,12716.89
484,2017-05-04,12647.78
485,2017-05-03,12527.84
486,2017-05-02,12507.9
487,2017-04-28,12438.01
488,2017-04-27,12443.79
489,2017-04-26,12472.8
490,2017-04-25,12467.04
491,2017-04-24,12454.98
492,2017-04-21,12048.57
493,2017-04-20,12027.32
494,2017-04-19,12016.45
495,2017-04-18,12000.44
